"","Movie_Title","Action","Animation","Mystery","Comedy","Drama","Family","Horror","Romance","Thriller","Adventure","SciFi"
"390","Fantastic Four",1,0,0,0,0,0,0,0,0,1,1
"391","Conan the Barbarian",0,0,0,0,0,0,0,0,0,1,0
"392","Cinderella Man",0,0,0,0,1,0,0,0,0,0,0
"393","The Nutcracker in 3D",1,0,0,0,0,1,0,0,0,0,0
"394","Seabiscuit",0,0,0,0,1,0,0,0,0,0,0
"395","Twister",1,0,0,0,1,0,0,0,1,1,0
"396","The Fast and the Furious",1,0,0,0,0,0,0,0,1,0,0
"397","Cast Away",0,0,0,0,1,0,0,1,0,1,0
"398","Happy Feet",0,1,0,1,0,1,0,1,0,0,0
"399","The Bourne Supremacy",1,0,1,0,0,0,0,0,1,0,0
"400","Air Force One",1,0,0,0,1,0,0,0,1,1,0
"401","Ocean's Eleven",0,0,0,0,0,0,0,0,1,0,0
"402","The Three Musketeers",1,0,0,0,0,0,0,1,0,1,0
"403","Hotel Transylvania",0,1,0,1,0,1,0,0,0,0,0
"404","Enchanted",0,1,0,1,0,1,0,1,0,0,0
"405","Hannibal            ",0,0,1,0,1,0,1,0,1,0,0
"406","Safe House",1,0,1,0,0,0,0,0,1,0,0
"407","102 Dalmatians",0,0,0,1,0,1,0,0,0,1,0
"408","Tower Heist",1,0,0,1,0,0,0,0,0,0,0
"409","The Holiday",0,0,0,1,0,0,0,1,0,0,0
"410","Enemy of the State",1,0,1,0,1,0,0,0,1,0,0
"411","It's Complicated",0,0,0,1,1,0,0,1,0,0,0
"412","Ocean's Thirteen",0,0,0,0,0,0,0,0,1,0,0
"413","Open Season",0,1,0,1,0,1,0,0,0,1,0
"414","Divergent",0,0,1,0,0,0,0,0,0,1,1
"415","Enemy at the Gates",0,0,0,0,1,0,0,0,0,0,0
"416","The Rundown",1,0,0,1,0,0,0,0,1,1,0
"417","Last Action Hero",1,0,0,1,0,0,0,0,0,1,0
"418","Memoirs of a Geisha",0,0,0,0,1,0,0,1,0,0,0
"419","The Fast and the Furious: Tokyo Drift",1,0,0,0,0,0,0,0,1,0,0
"420","Arthur Christmas",0,1,0,1,0,1,0,0,0,1,0
"421","Meet Joe Black",0,0,0,0,1,0,0,1,0,0,0
"422","Collateral Damage",1,0,0,0,1,0,0,0,1,0,0
"423","All That Jazz",0,0,0,1,1,0,0,0,0,0,0
"424","Mirror Mirror",0,0,0,1,1,1,0,0,0,1,0
"425","Scott Pilgrim vs. the World",1,0,0,1,0,0,0,1,0,0,0
"426","The Core",1,0,0,0,0,0,0,0,1,1,1
"427","Nutty Professor II: The Klumps",0,0,0,1,0,0,0,1,0,0,1
"428","Scooby-Doo",0,0,1,1,0,0,0,0,0,1,0
"429","Dredd",1,0,0,0,0,0,0,0,0,0,1
"430","Click",0,0,0,1,1,0,0,1,0,0,0
"431","Creepshow",0,0,0,1,0,0,1,0,0,0,0
"432","Cats & Dogs: The Revenge of Kitty Galore",1,0,0,1,0,1,0,0,0,0,0
"433","Jumper",1,0,0,0,0,0,0,0,1,1,1
"434","Hellboy II: The Golden Army",1,0,0,0,0,0,1,0,0,1,1
"435","Zodiac",0,0,1,0,1,0,0,0,1,0,0
"436","The 6th Day",1,0,1,0,0,0,0,0,1,0,1
"437","Bruce Almighty",0,0,0,1,1,0,0,0,0,0,0
"438","The Expendables",1,0,0,0,0,0,0,0,1,1,0
"439","Mission: Impossible",1,0,0,0,0,0,0,0,1,1,0
"440","The Hunger Games",0,0,0,0,1,0,0,0,1,1,1
"441","The Hangover Part II",0,0,0,1,0,0,0,0,0,0,0
"442","Batman Returns",1,0,0,0,0,0,0,0,0,0,0
"443","Over the Hedge",0,1,0,1,0,1,0,0,0,1,0
"444","Lilo & Stitch",0,1,0,1,1,1,0,0,0,1,1
"445","Charlotte's Web",0,0,0,1,0,1,0,0,0,0,0
"446","Deep Impact",1,0,0,0,1,0,0,1,1,0,1
"447","RED 2",1,0,0,1,0,0,0,0,1,0,0
"448","The Longest Yard",0,0,0,1,0,0,0,0,0,0,0
"449","Alvin and the Chipmunks: Chipwrecked",0,1,0,1,0,1,0,0,0,1,0
"450","Grown Ups 2",0,0,0,1,0,0,0,0,0,0,0
"451","Get Smart",1,0,0,1,0,0,0,0,0,1,0
"452","Something's Gotta Give",0,0,0,1,1,0,0,1,0,0,0
"453","Shutter Island",0,0,1,0,0,0,0,0,1,0,0
"454","Four Christmases",0,0,0,1,1,0,0,1,0,0,0
"455","Robots",0,1,0,1,0,1,0,0,0,1,1
"456","Face/Off",1,0,0,0,0,0,0,0,1,0,1
"457","Bedtime Stories",0,0,0,1,0,1,0,1,0,0,0
"458","Road to Perdition",0,0,0,0,1,0,0,0,1,0,0
"459","Just Go with It",0,0,0,1,0,0,0,1,0,0,0
"460","Daredevil            ",1,0,0,0,1,0,0,0,1,1,1
"461","Con Air",1,0,0,0,0,0,0,0,1,0,0
"462","Eagle Eye",1,0,1,0,0,0,0,0,1,0,0
"463","Cold Mountain",0,0,0,0,1,0,0,1,0,1,0
"464","The Book of Eli",1,0,0,0,1,0,0,0,1,1,0
"465","Flubber",0,0,0,1,0,1,0,0,0,0,1
"466","The Haunting",0,0,1,0,0,0,1,0,1,0,0
"467","Space Jam",0,1,0,1,0,1,0,0,0,1,1
"468","The Pink Panther",0,0,1,1,0,1,0,0,0,1,0
"469","The Day the Earth Stood Still",0,0,0,0,1,0,0,0,1,0,1
"470","Conspiracy Theory",1,0,1,0,0,0,0,1,1,0,0
"471","Fury",1,0,0,0,1,0,0,0,0,0,0
"472","Six Days Seven Nights",1,0,0,1,0,0,0,1,0,1,0
"473","Yogi Bear",0,1,0,1,0,1,0,0,0,1,0
"474","Spirit: Stallion of the Cimarron",0,1,0,0,0,1,0,0,0,1,0
"475","Zookeeper",0,0,0,1,0,1,0,1,0,0,0
"476","Lost in Space",1,0,0,0,0,1,0,0,1,1,1
"477","The Manchurian Candidate",0,0,1,0,1,0,0,0,1,0,1
"478","Dí©jíæ Vu",0,0,0,0,1,0,0,1,0,0,0
"479","Hotel Transylvania 2",0,1,0,1,0,1,0,0,0,0,0
"480","Bewitched            ",0,0,0,1,0,1,0,0,0,0,0
"481","Fantasia 2000",0,1,0,0,0,1,0,0,0,0,0
"482","The Time Machine",1,0,0,0,0,0,0,0,0,1,1
"483","Mighty Joe Young",1,0,0,0,0,1,0,0,1,1,0
"484","Swordfish",1,0,0,0,0,0,0,0,1,0,0
"485","The Legend of Zorro",1,0,0,0,0,0,0,0,0,1,0
"486","What Dreams May Come",0,0,0,0,1,0,0,1,0,0,0
"487","Little Nicky",0,0,0,1,0,0,0,0,0,0,0
"488","The Brothers Grimm",1,0,0,1,0,0,0,0,1,1,0
"489","Mars Attacks!",1,0,0,1,0,0,0,0,0,0,1
"490","Evolution",0,0,1,0,1,0,1,0,0,0,1
"491","The Edge",1,0,0,0,1,0,0,0,1,1,0
"492","Surrogates",1,0,0,0,0,0,0,0,1,0,1
"493","Thirteen Days",0,0,0,0,1,0,0,0,1,0,0
"494","Daylight",1,0,0,0,1,0,0,0,1,1,0
"495","Walking with Dinosaurs 3D",0,1,0,0,0,1,0,0,0,1,0
"496","Battlefield Earth",1,0,0,0,0,0,0,0,0,1,1
"497","Looney Tunes: Back in Action",0,1,0,1,0,1,0,0,0,1,1
"498","Nine",0,0,0,0,1,0,0,1,0,0,0
"499","Timeline",1,0,0,0,0,0,0,0,0,1,1
"500","The Postman",1,0,0,0,1,0,0,0,0,1,1
"501","Babe: Pig in the City",0,0,0,1,1,1,0,0,0,1,0
"502","The Last Witch Hunter",1,0,0,0,0,0,0,0,0,1,0
"503","Red Planet",1,0,0,0,0,0,0,0,1,0,1
"504","Arthur and the Invisibles",0,1,0,0,0,1,0,0,0,1,0
"505","Oceans",0,0,0,0,1,0,0,0,0,0,0
"506","A Sound of Thunder",1,0,0,0,0,0,1,0,1,1,1
"507","Pompeii",1,0,0,0,1,0,0,1,0,1,0
"508","Top Cat Begins",0,1,0,0,0,1,0,0,0,0,0
"509","A Beautiful Mind",0,0,0,0,1,0,0,0,0,0,0
"510","The Lion King",0,1,0,0,1,1,0,0,0,1,0
"511","Journey 2: The Mysterious Island",1,0,0,1,0,1,0,0,0,1,1
"512","Cloudy with a Chance of Meatballs 2",0,1,0,1,0,1,0,0,0,0,1
"513","Red Dragon",0,0,0,0,1,0,0,0,1,0,0
"514","Hidalgo",1,0,0,0,0,0,0,0,0,1,0
"515","Jack and Jill",0,0,0,1,0,0,0,0,0,0,0
"516","2 Fast 2 Furious",1,0,0,0,0,0,0,0,1,0,0
"517","The Little Prince",0,1,0,0,1,1,0,0,0,1,0
"518","The Invasion",0,0,0,0,0,0,0,0,1,0,1
"519","The Adventures of Rocky & Bullwinkle",0,1,0,1,0,1,0,0,0,1,0
"520","The Secret Life of Pets",0,1,0,1,0,1,0,0,0,0,0
"521","The League of Extraordinary Gentlemen",1,0,0,0,0,0,0,0,0,1,1
"522","Despicable Me 2",0,1,0,1,0,1,0,0,0,0,1
"523","Independence Day",1,0,0,0,0,0,0,0,0,1,1
"524","The Lost World: Jurassic Park",1,0,0,0,0,0,0,0,0,1,1
"525","Madagascar",0,1,0,1,0,1,0,0,0,1,0
"526","Children of Men",0,0,0,0,1,0,0,0,1,0,1
"527","X-Men",1,0,0,0,0,0,0,0,0,1,1
"528","Wanted",1,0,0,0,0,0,0,0,1,0,0
"529","The Rock",1,0,0,0,0,0,0,0,1,1,0
"530","Ice Age: The Meltdown",1,1,0,1,0,1,0,0,0,1,0
"531","50 First Dates",0,0,0,1,0,0,0,1,0,0,0
"532","Hairspray",0,0,0,1,1,1,0,1,0,0,0
"533","Exorcist: The Beginning",0,0,1,0,0,0,1,0,1,0,0
"534","Inspector Gadget",1,0,0,1,0,1,0,0,0,1,1
"535","Now You See Me",0,0,1,0,0,0,0,0,1,0,0
"536","Grown Ups",0,0,0,1,0,0,0,0,0,0,0
"537","The Terminal",0,0,0,1,1,0,0,0,0,0,0
"538","Constantine            ",0,0,0,0,1,0,1,0,1,0,0
"539","Hotel for Dogs",0,0,0,1,0,1,0,0,0,0,0
"540","Vertical Limit",1,0,0,0,1,0,0,0,1,1,0
"541","Charlie Wilson's War",0,0,0,1,1,0,0,0,0,0,0
"542","Shark Tale",0,1,0,1,0,1,0,0,0,1,0
"543","Dreamgirls",0,0,0,0,1,0,0,0,0,0,0
"544","Life            ",0,0,1,0,1,0,0,0,0,0,0
"545","Be Cool",0,0,0,1,0,0,0,0,0,0,0
"546","Munich",0,0,0,0,1,0,0,0,1,0,0
"547","Tears of the Sun",1,0,0,0,1,0,0,0,1,0,0
"548","Killers",1,0,0,1,0,0,0,1,1,0,0
"549","The Man from U.N.C.L.E.",1,0,0,1,0,0,0,0,0,1,0
"550","Spanglish",0,0,0,1,1,0,0,1,0,0,0
"551","Monster House",0,1,1,1,0,1,0,0,0,0,0
"552","Bandits",0,0,0,1,1,0,0,1,0,0,0
"553","First Knight",1,0,0,0,0,0,0,1,1,1,0
"554","Anna and the King",0,0,0,0,1,0,0,1,0,0,0
"555","Immortals",1,0,0,0,1,0,0,1,0,0,0
"556","Hostage",1,0,1,0,1,0,0,0,1,0,0
"557","Titan A.E.",1,1,0,0,0,1,0,0,0,1,1
"558","Hollywood Homicide",1,0,0,1,0,0,0,0,1,0,0
"559","Soldier",1,0,0,0,1,0,0,0,0,0,1
"560","Carriers",0,0,0,0,1,0,1,0,1,0,1
"561","Monkeybone",0,1,0,1,0,0,0,0,0,0,0
"562","Flight of the Phoenix",1,0,0,0,1,0,0,0,1,1,0
"563","Unbreakable",0,0,1,0,1,0,0,0,1,0,1
"564","Minions",1,1,0,1,0,1,0,0,0,0,1
"565","Sucker Punch",1,0,0,0,0,0,0,0,0,0,0
"566","Snake Eyes",0,0,1,0,0,0,0,0,1,0,0
"567","Sphere",0,0,1,0,1,0,0,0,1,0,1
"568","The Angry Birds Movie",1,1,0,1,0,1,0,0,0,0,0
"569","Fool's Gold",1,0,0,1,0,0,0,1,1,1,0
"570","Funny People",0,0,0,1,1,0,0,0,0,0,0
"571","The Kingdom",1,0,0,0,1,0,0,0,1,0,0
"572","Talladega Nights: The Ballad of Ricky Bobby",1,0,0,1,0,0,0,0,0,0,0
"573","Dr. Dolittle 2",0,0,0,1,0,1,0,0,0,0,0
"574","Braveheart",0,0,0,0,1,0,0,0,0,0,0
"575","Jarhead",1,0,0,0,1,0,0,0,0,0,0
"576","The Simpsons Movie",0,1,0,1,0,0,0,0,0,1,0
"577","The Majestic",0,0,0,0,1,0,0,1,0,0,0
"578","Driven",1,0,0,0,1,0,0,0,0,0,0
"579","Two Brothers",0,0,0,0,1,1,0,0,0,1,0
"580","The Village",0,0,1,0,1,0,0,1,1,0,0
"581","Doctor Dolittle",0,0,0,1,0,1,0,0,0,0,0
"582","Signs",0,0,0,0,1,0,0,0,1,0,1
"583","Shrek 2",0,1,0,1,0,1,0,1,0,1,0
"584","Cars",0,1,0,1,0,1,0,0,0,1,0
"585","Runaway Bride",0,0,0,1,0,0,0,1,0,0,0
"586","xXx",1,0,0,0,0,0,0,0,1,1,0
"587","The SpongeBob Movie: Sponge Out of Water",0,1,0,1,0,1,0,0,0,1,0
"588","Ransom",0,0,0,0,0,0,0,0,1,0,0
"589","Inglourious Basterds",0,0,0,0,1,0,0,0,0,1,0
"590","Hook",0,0,0,1,0,1,0,0,0,1,0
"591","Hercules",1,0,0,0,0,0,0,0,0,1,0
"592","Die Hard 2",1,0,0,0,0,0,0,0,1,0,0
"593","S.W.A.T.",1,0,0,0,0,0,0,0,1,1,0
"594","Sleepy Hollow            ",0,0,1,0,1,0,0,0,1,1,0
"595","Vanilla Sky",0,0,1,0,0,0,0,1,1,0,1
"596","Lady in the Water",0,0,1,0,1,0,0,0,1,0,0
"597","AVP: Alien vs. Predator",1,0,0,0,0,0,1,0,1,0,1
"598","Alvin and the Chipmunks: The Squeakquel",0,1,0,1,0,1,0,0,0,0,0
"599","We Were Soldiers",1,0,0,0,1,0,0,0,0,0,0
"600","Olympus Has Fallen",1,0,0,0,0,0,0,0,1,0,0
"601","Star Trek: Insurrection",1,0,0,0,0,0,0,0,1,1,1
"602","Battle Los Angeles",1,0,0,0,0,0,0,0,0,0,1
"603","Big Fish",0,0,0,0,1,0,0,0,0,1,0
"604","Wolf",0,0,0,0,1,0,1,1,1,0,0
"605","War Horse",0,0,0,0,1,0,0,0,0,0,0
"606","The Monuments Men",0,0,0,0,1,0,0,0,0,0,0
"607","The Abyss",0,0,0,0,1,0,0,0,1,1,1
"608","Wall Street: Money Never Sleeps",0,0,0,0,1,0,0,0,0,0,0
"609","Dracula Untold",1,0,0,0,1,0,1,0,0,0,0
"610","The Siege",1,0,0,0,0,0,0,0,1,0,0
"611","Stardust",0,0,0,0,0,1,0,1,0,1,0
"612","Seven Years in Tibet",0,0,0,0,1,0,0,0,0,1,0
"613","The Dilemma",0,0,0,1,1,0,0,0,0,0,0
"614","Bad Company",1,0,0,1,0,0,0,0,1,1,0
"615","Doom",1,0,0,0,0,0,1,0,0,1,1
"616","I Spy",1,0,0,1,0,0,0,0,1,1,0
"617","Underworld: Awakening",1,0,0,0,0,0,1,0,0,0,0
"618","Rock of Ages",0,0,0,1,1,0,0,1,0,0,0
"619","Hart's War",0,0,0,0,1,0,0,0,0,0,0
"620","Killer Elite",1,0,0,0,0,0,0,0,1,0,0
"621","Rollerball",1,0,0,0,0,0,0,0,0,0,1
"622","Ballistic: Ecks vs. Sever",1,0,0,0,0,0,0,0,1,0,1
"623","Hard Rain",1,0,0,0,1,0,0,0,1,0,0
"624","Osmosis Jones",1,1,0,1,0,1,0,0,0,1,0
"625","Legends of Oz: Dorothy's Return",0,1,0,0,0,1,0,0,0,1,0
"626","Blackhat",1,0,1,0,1,0,0,0,1,0,0
"627","Sky Captain and the World of Tomorrow",1,0,1,0,0,0,0,0,1,1,1
"628","Basic Instinct 2",0,0,1,0,0,0,0,0,1,0,0
"629","Escape Plan",1,0,1,0,0,0,0,0,1,0,1
"630","The Legend of Hercules",1,0,0,0,0,0,0,0,0,1,0
"631","The Sum of All Fears",1,0,0,0,1,0,0,0,1,0,0
"632","The Twilight Saga: Eclipse",0,0,0,0,1,0,0,1,0,1,0
"633","The Score",0,0,0,0,1,0,0,0,1,0,0
"634","Despicable Me",0,1,0,1,0,1,0,0,0,0,0
"635","Money Train",1,0,0,1,1,0,0,0,1,0,0
"636","Ted 2",0,0,0,1,0,0,0,0,0,0,0
"637","Agora",0,0,0,0,1,0,0,1,0,1,0
"638","Mystery Men",1,0,0,1,0,0,0,0,0,0,1
"639","Hall Pass",0,0,0,1,0,0,0,1,0,0,0
"640","The Insider",0,0,0,0,1,0,0,0,1,0,0
"641","The Finest Hours",1,0,0,0,1,0,0,0,1,0,0
"642","Body of Lies",1,0,0,0,1,0,0,0,1,0,0
"643","Dinner for Schmucks",0,0,0,1,0,0,0,0,0,0,0
"644","Abraham Lincoln: Vampire Hunter",1,0,0,0,0,0,1,0,0,0,0
"645","Entrapment",1,0,0,0,0,0,0,1,1,0,0
"646","Last Man Standing            ",0,0,0,1,0,0,0,0,0,0,0
"647","The X Files",0,0,1,0,1,0,0,0,1,0,1
"648","The Last Legion",1,0,0,0,0,0,0,0,0,1,0
"649","Saving Private Ryan",1,0,0,0,1,0,0,0,0,0,0
"650","Need for Speed",1,0,0,0,1,0,0,0,1,0,0
"651","What Women Want",0,0,0,1,0,0,0,1,0,0,0
"652","Ice Age",0,1,0,1,0,1,0,0,0,1,0
"653","Dreamcatcher",0,0,0,0,1,0,1,0,1,0,1
"654","Lincoln",0,0,0,0,1,0,0,0,0,0,0
"655","The Matrix",1,0,0,0,0,0,0,0,0,0,1
"656","Apollo 13",0,0,0,0,1,0,0,0,0,1,0
"657","Total Recall",1,0,0,0,0,0,0,0,0,0,1
"658","The Santa Clause 2",0,0,0,1,0,1,0,0,0,0,0
"659","Les Misí©rables",0,0,0,0,1,0,0,1,0,0,0
"660","You've Got Mail",0,0,0,1,1,0,0,1,0,0,0
"661","Step Brothers",0,0,0,1,0,0,0,0,0,0,0
"662","The Mask of Zorro",1,0,0,1,0,0,0,1,1,1,0
"663","Due Date",0,0,0,1,1,0,0,0,0,0,0
"664","Unbroken",0,0,0,0,1,0,0,0,0,0,0
"665","Space Cowboys",1,0,0,0,0,0,0,0,1,1,0
"666","Cliffhanger",1,0,0,0,0,0,0,0,1,1,0
"667","Broken Arrow",1,0,0,0,0,0,0,0,1,0,0
"668","The Kid",0,0,0,1,0,1,0,0,0,0,0
"669","World Trade Center",0,0,0,0,1,0,0,0,1,0,0
"670","Mona Lisa Smile",0,0,0,0,1,0,0,0,0,0,0
"671","The Dictator",0,0,0,1,0,0,0,1,0,0,0
"672","Eyes Wide Shut",0,0,1,0,1,0,0,0,1,0,0
"673","Annie",0,0,0,1,1,1,0,0,0,0,0
"674","Focus",0,0,0,1,1,0,0,1,0,0,0
"675","This Means War",1,0,0,1,0,0,0,1,0,0,0
"676","Blade: Trinity",1,0,0,0,0,0,1,0,1,1,1
"677","Red Dawn",1,0,0,0,1,0,0,0,0,0,0
"678","Primary Colors",0,0,0,1,1,0,0,0,0,0,0
"679","Resident Evil: Retribution",1,0,0,0,0,0,1,0,1,0,1
"680","Death Race",1,0,0,0,0,0,0,0,1,0,1
"681","The Long Kiss Goodnight",1,0,1,0,1,0,0,0,1,0,0
"682","Proof of Life",1,0,0,0,1,0,0,0,1,0,0
"683","Zathura: A Space Adventure",1,0,0,1,0,1,0,0,0,1,1
"684","Fight Club",0,0,0,0,1,0,0,0,0,0,0
"685","We Are Marshall",0,0,0,0,1,0,0,0,0,0,0
"686","The Missing            ",0,0,1,0,1,0,0,0,0,0,0
"687","Hudson Hawk",1,0,0,1,0,0,0,0,0,1,0
"688","Lucky Numbers",0,0,0,1,0,0,0,0,0,0,0
"689","I, Frankenstein",1,0,0,0,0,0,0,0,1,0,1
"690","Oliver Twist",0,0,0,0,1,0,0,0,0,0,0
"691","Elektra",1,0,0,0,0,0,0,0,1,0,0
"692","Sin City: A Dame to Kill For",1,0,0,0,0,0,0,0,1,0,0
"693","Random Hearts",0,0,1,0,1,0,0,1,0,0,0
"694","Everest",0,0,0,0,1,0,0,0,1,1,0
"695","Perfume: The Story of a Murderer",0,0,0,0,1,0,0,0,0,0,0
"696","Austin Powers in Goldmember",1,0,0,1,0,0,0,0,0,0,0
"697","Astro Boy",1,1,0,1,0,1,0,0,0,0,1
"698","Jurassic Park",0,0,0,0,0,0,0,0,1,1,1
"699","Wyatt Earp",0,0,0,0,1,0,0,0,0,1,0
"700","Clear and Present Danger",1,0,0,0,1,0,0,0,1,0,0
"701","Dragon Blade",1,0,0,0,1,0,0,0,0,1,0
"702","Littleman",0,0,0,1,0,0,0,0,0,0,0
"703","U-571",1,0,0,0,0,0,0,0,0,0,0
"704","The American President",0,0,0,1,1,0,0,1,0,0,0
"705","The Love Guru",0,0,0,1,0,0,0,1,0,0,0
"706","3000 Miles to Graceland",1,0,0,1,0,0,0,0,1,0,0
"707","The Hateful Eight",0,0,1,0,1,0,0,0,1,0,0
"708","Blades of Glory",0,0,0,1,0,0,0,0,0,0,0
"709","Hop",0,1,0,1,0,1,0,0,0,1,0
"710","300",1,0,0,0,1,0,0,0,0,0,0
"711","Meet the Fockers",0,0,0,1,0,0,0,1,0,0,0
"712","Marley & Me",0,0,0,1,1,1,0,0,0,0,0
"713","The Green Mile",0,0,1,0,1,0,0,0,0,0,0
"714","Wild Hogs",1,0,0,1,0,0,0,0,0,1,0
"715","Chicken Little",0,1,0,1,0,1,0,0,0,1,1
"716","Gone Girl",0,0,1,0,1,0,0,0,1,0,0
"717","The Bourne Identity",1,0,1,0,0,0,0,0,1,0,0
"718","GoldenEye",1,0,0,0,0,0,0,0,1,1,0
"719","The General's Daughter",0,0,1,0,1,0,0,0,1,0,0
"720","The Truman Show",0,0,0,1,1,0,0,0,0,0,1
"721","The Prince of Egypt",0,1,0,0,1,1,0,0,0,1,0
"722","Daddy Day Care",0,0,0,1,0,1,0,0,0,0,0
"723","2 Guns",1,0,0,1,1,0,0,0,1,0,0
"724","Cats & Dogs",1,0,0,1,0,1,0,0,0,0,0
"725","The Italian Job",1,0,0,0,0,0,0,0,1,0,0
"726","Two Weeks Notice",0,0,0,1,0,0,0,1,0,0,0
"727","Antz",0,1,0,1,0,1,0,0,0,1,0
"728","Couples Retreat",0,0,0,1,0,0,0,0,0,0,0
"729","Days of Thunder",1,0,0,0,1,0,0,0,0,0,0
"730","Cheaper by the Dozen 2",0,0,0,1,0,1,0,0,0,1,0
"731","The Scorch Trials",1,0,0,0,0,0,0,0,1,0,1
"732","Eat Pray Love",0,0,0,0,1,0,0,1,0,0,0
"733","The Family Man",0,0,0,1,1,0,0,1,0,0,0
"734","RED",1,0,0,1,0,0,0,0,1,0,0
"735","Any Given Sunday",0,0,0,0,1,0,0,0,0,0,0
"736","The Horse Whisperer",0,0,0,0,1,0,0,1,0,0,0
"737","Collateral",0,0,0,0,1,0,0,0,1,0,0
"738","The Scorpion King",1,0,0,0,0,0,0,0,1,1,0
"739","Ladder 49",1,0,0,0,1,0,0,0,1,0,0
"740","Jack Reacher",1,0,1,0,0,0,0,0,1,0,0
"741","Deep Blue Sea",1,0,0,0,0,0,0,0,1,0,1
"742","This Is It",0,0,0,0,0,0,0,0,0,0,0
"743","Contagion",0,0,0,0,1,0,0,0,1,0,0
"744","Kangaroo Jack",1,0,0,1,0,0,0,0,0,1,0
"745","Coraline",0,1,0,0,0,1,0,0,0,0,0
"746","The Happening",0,0,0,0,0,0,0,0,1,0,1
"747","Man on Fire",1,0,0,0,1,0,0,0,1,0,0
"748","The Shaggy Dog",0,0,0,1,0,1,0,0,0,0,0
"749","Starsky & Hutch",0,0,0,1,0,0,0,0,0,0,0
"750","Jingle All the Way",0,0,0,1,0,1,0,0,0,0,0
"751","Hellboy",1,0,0,0,0,0,1,0,0,0,1
"752","A Civil Action",0,0,0,0,1,0,0,0,0,0,0
"753","ParaNorman",0,1,0,1,0,1,0,0,0,1,0
"754","The Jackal",1,0,0,0,0,0,0,0,1,1,0
"755","Paycheck",1,0,1,0,0,0,0,0,1,0,1
"756","Up Close & Personal",0,0,0,0,1,0,0,1,0,0,0
"757","The Tale of Despereaux",0,1,0,1,0,1,0,0,0,1,0
"758","Rules of Engagement            ",0,0,0,1,0,0,0,1,0,0,0
"759","The Tuxedo",1,0,0,1,0,0,0,0,0,0,1
"760","Under Siege 2: Dark Territory",1,0,0,0,0,0,0,0,1,0,0
"761","Jack Ryan: Shadow Recruit",1,0,0,0,1,0,0,0,1,0,0
"762","Joy",0,0,0,1,1,0,0,0,0,0,0
"763","London Has Fallen",1,0,0,0,1,0,0,0,1,0,0
"764","Alien: Resurrection",1,0,0,0,0,0,1,0,0,0,1
"765","Shooter",1,0,1,0,1,0,0,0,1,0,0
"766","The Boxtrolls",0,1,0,1,0,1,0,0,0,1,0
"767","Practical Magic",0,0,0,1,1,0,0,1,0,0,0
"768","The Lego Movie",1,1,0,1,0,1,0,0,0,1,0
"769","Miss Congeniality 2: Armed and Fabulous",1,0,0,1,0,0,0,0,0,0,0
"770","Reign of Fire",1,0,0,0,0,0,0,0,1,1,1
"771","Gangster Squad",1,0,0,0,1,0,0,0,1,0,0
"772","Year One",0,0,0,1,0,0,0,0,0,1,0
"773","Invictus",0,0,0,0,1,0,0,0,0,0,0
"774","State of Play",0,0,1,0,1,0,0,0,1,0,0
"775","Duplicity",0,0,0,1,0,0,0,1,1,0,0
"776","My Favorite Martian",0,0,0,1,0,1,0,0,0,0,1
"777","The Sentinel",1,0,0,0,0,0,0,0,1,0,0
"778","Planet 51",0,1,0,1,0,1,0,0,0,1,1
"779","Star Trek: Nemesis",1,0,0,0,0,0,0,0,1,1,1
"780","Intolerable Cruelty",0,0,0,1,0,0,0,1,0,0,0
"781","Trouble with the Curve",0,0,0,0,1,0,0,0,0,0,0
"782","Edge of Darkness",0,0,1,0,1,0,0,0,1,0,0
"783","The Relic",0,0,1,0,0,0,1,0,1,0,1
"784","Analyze That",0,0,0,1,0,0,0,0,0,0,0
"785","Righteous Kill",1,0,1,0,1,0,0,0,1,0,0
"786","Mercury Rising",1,0,0,0,1,0,0,0,1,0,0
"787","The Soloist",0,0,0,0,1,0,0,0,0,0,0
"788","The Legend of Bagger Vance",0,0,0,0,1,0,0,0,0,0,0
"789","Almost Famous",0,0,0,1,1,0,0,0,0,1,0
"790","Garfield 2",0,1,0,1,0,1,0,0,0,0,0
"791","xXx: State of the Union",1,0,0,0,0,0,0,0,1,1,0
"792","Priest",1,0,0,0,0,0,1,0,1,0,1
"793","Sinbad: Legend of the Seven Seas",0,1,0,1,1,1,0,1,0,1,0
"794","Event Horizon",0,0,0,0,0,0,1,0,1,0,1
"795","The Avengers",1,0,0,0,0,0,0,0,0,1,1
"796","Dragonfly",0,0,1,0,1,0,0,1,1,0,0
"797","The Black Dahlia",0,0,1,0,1,0,0,0,1,0,0
"798","Flyboys",1,0,0,0,1,0,0,1,0,1,0
"799","The Last Castle",1,0,0,0,1,0,0,0,1,0,0
"800","Supernova",0,0,0,0,0,0,1,0,1,0,1
"801","Winter's Tale",0,0,1,0,1,0,0,1,0,0,0
"802","The Mortal Instruments: City of Bones",0,0,1,0,0,0,1,1,0,0,0
"803","Meet Dave",0,0,0,1,0,1,0,1,0,1,1
"804","Dark Water",0,0,0,0,1,0,1,0,1,0,0
"805","Edtv",0,0,0,1,1,0,0,0,0,0,0
"806","Inkheart",0,0,0,0,0,1,0,0,0,1,0
"807","The Spirit",1,0,0,0,0,0,0,0,1,0,0
"808","Mortdecai",1,0,1,1,0,0,0,1,0,0,0
